NGC,Ref,Star,Source,Age,AgeErr,[Fe/H],e_fe,[Mg/Fe],e_mg,[C/Fe],e_c,[N/Fe],e_n,[Ca/Fe],e_ca,[O/Fe],e_o,[Na/Fe],e_na,[Si/Fe],e_si,[Cr/Fe],e_cr,[Ti/Fe],e_ti,Comments
104,DO10,021,MSTO,,,,,,,,,,,,,0.12,0.05,0.49,0.08,,,,,,,-
104,DO10,022,MSTO,,,,,,,,,,,,,0.29,0.05,0.09,0.08,,,,,,,-
104,DO10,023,MSTO,,,,,,,,,,,,,0.16,0.05,0.23,0.08,,,,,,,-
104,DO10,024,MSTO,,,,,,,,,,,,,0.37,0.09,0.17,0.08,,,,,,,-
104,DO10,025,MSTO,,,,,,,,,,,,,0.3,0.05,0.0,0.1,,,,,,,-
104,DO10,026,MSTO,,,,,,,,,,,,,0.28,0.11,0.22,0.08,,,,,,,-
104,DO10,027,MSTO,,,,,,,,,,,,,0.33,0.05,0.08,0.08,,,,,,,-
104,DO10,028,MSTO,,,,,,,,,,,,,0.32,0.05,0.12,0.22,,,,,,,-
104,DO10,029,MSTO,,,,,,,,,,,,,0.34,0.05,-0.06,0.08,,,,,,,-
104,DO10,030,MSTO,,,,,,,,,,,,,0.29,0.08,0.08,0.08,,,,,,,-
104,DO10,031,MSTO,,,,,,,,,,,,,0.25,0.05,0.3,0.08,,,,,,,-
104,DO10,032,MSTO,,,,,,,,,,,,,0.5,0.07,0.02,0.08,,,,,,,-
104,DO10,033,MSTO,,,,,,,,,,,,,0.26,0.08,0.03,0.11,,,,,,,-
104,DO10,034,MSTO,,,,,,,,,,,,,0.3,0.05,0.17,0.26,,,,,,,-
104,DO10,035,MSTO,,,,,,,,,,,,,0.27,0.05,-0.06,0.08,,,,,,,-
104,DO10,036,MSTO,,,,,,,,,,,,,0.19,0.14,-0.01,0.08,,,,,,,-
104,DO10,038,MSTO,,,,,,,,,,,,,0.3,0.09,0.09,0.08,,,,,,,-
104,DO10,039,MSTO,,,,,,,,,,,,,0.1,0.05,0.14,0.08,,,,,,,-
104,DO10,041,MSTO,,,,,,,,,,,,,,,0.43,0.17,,,,,,,-
104,DO10,042,MSTO,,,,,,,,,,,,,,,0.52,0.11,,,,,,,-
104,DO10,043,MSTO,,,,,,,,,,,,,0.27,0.05,0.2,0.14,,,,,,,-
104,DO10,044,MSTO,,,,,,,,,,,,,0.23,0.05,0.25,0.1,,,,,,,-
104,DO10,045,MSTO,,,,,,,,,,,,,-0.18,0.05,0.36,0.17,,,,,,,-
104,DO10,046,MSTO,,,,,,,,,,,,,0.29,0.05,0.17,0.08,,,,,,,-
104,DO10,047,MSTO,,,,,,,,,,,,,0.26,0.05,0.39,0.17,,,,,,,-
104,DO10,048,MSTO,,,,,,,,,,,,,-0.04,0.07,0.5,0.08,,,,,,,-
104,DO10,049,MSTO,,,,,,,,,,,,,0.44,0.05,0.33,0.08,,,,,,,-
104,DO10,051,MSTO,,,,,,,,,,,,,,,0.22,0.08,,,,,,,-
104,DO10,053,MSTO,,,,,,,,,,,,,0.35,0.05,0.46,0.08,,,,,,,-
104,DO10,054,MSTO,,,,,,,,,,,,,0.1,0.06,0.32,0.08,,,,,,,-
104,DO10,055,MSTO,,,,,,,,,,,,,,,0.56,0.08,,,,,,,-
104,DO10,056,MSTO,,,,,,,,,,,,,0.17,0.09,0.29,0.11,,,,,,,-
104,DO10,057,MSTO,,,,,,,,,,,,,0.45,0.05,-0.2,0.09,,,,,,,-
104,DO10,058,MSTO,,,,,,,,,,,,,0.37,0.05,0.29,0.09,,,,,,,-
104,DO10,059,MSTO,,,,,,,,,,,,,,,0.18,0.09,,,,,,,-
104,DO10,060,MSTO,,,,,,,,,,,,,0.32,0.05,0.06,0.18,,,,,,,-
104,DO10,061,MSTO,,,,,,,,,,,,,0.24,0.05,-0.01,0.08,,,,,,,-
104,DO10,062,MSTO,,,,,,,,,,,,,0.4,0.08,-0.01,0.08,,,,,,,-
104,DO10,063,MSTO,,,,,,,,,,,,,0.24,0.05,-0.1,0.08,,,,,,,-
104,DO10,064,MSTO,,,,,,,,,,,,,,,0.41,0.08,,,,,,,-
104,DO10,067,MSTO,,,,,,,,,,,,,0.45,0.05,,,,,,,,,-
104,DO10,068,MSTO,,,,,,,,,,,,,0.54,0.05,0.3,0.09,,,,,,,-
104,DO10,069,MSTO,,,,,,,,,,,,,0.5,0.08,,,,,,,,,-
104,DO10,070,MSTO,,,,,,,,,,,,,0.31,0.05,,,,,,,,,-
104,DO10,071,MSTO,,,,,,,,,,,,,0.47,0.05,0.05,0.08,,,,,,,-
104,DO10,072,MSTO,,,,,,,,,,,,,-0.3,0.05,0.58,0.08,,,,,,,-
104,DO10,073,MSTO,,,,,,,,,,,,,0.36,0.05,,,,,,,,,-
104,DO10,076,MSTO,,,,,,,,,,,,,0.51,0.05,,,,,,,,,-
104,DO10,077,MSTO,,,,,,,,,,,,,,,,,,,,,,,-
104,DO10,078,MSTO,,,,,,,,,,,,,0.46,0.05,,,,,,,,,-
104,DO10,079,MSTO,,,,,,,,,,,,,-0.0,0.05,0.37,0.08,,,,,,,-
104,DO10,080,MSTO,,,,,,,,,,,,,,,,,,,,,,,-
104,DO10,081,MSTO,,,,,,,,,,,,,,,0.24,0.18,,,,,,,-
104,DO10,082,MSTO,,,,,,,,,,,,,0.15,0.05,0.24,0.08,,,,,,,-
104,DO10,083,MSTO,,,,,,,,,,,,,0.46,0.05,0.28,0.08,,,,,,,-
104,DO10,084,MSTO,,,,,,,,,,,,,0.38,0.05,0.21,0.08,,,,,,,-
104,DO10,085,MSTO,,,,,,,,,,,,,0.56,0.05,,,,,,,,,-
104,DO10,086,MSTO,,,,,,,,,,,,,0.4,0.08,0.19,0.1,,,,,,,-
104,DO10,087,MSTO,,,,,,,,,,,,,0.23,0.13,0.04,0.08,,,,,,,-
104,DO10,088,MSTO,,,,,,,,,,,,,0.44,0.05,0.33,0.08,,,,,,,-
104,DO10,089,MSTO,,,,,,,,,,,,,0.33,0.05,0.14,0.1,,,,,,,-
104,DO10,090,MSTO,,,,,,,,,,,,,,,,,,,,,,,-
104,DO10,091,MSTO,,,,,,,,,,,,,0.35,0.05,0.03,0.11,,,,,,,-
104,DO10,092,MSTO,,,,,,,,,,,,,0.24,0.08,-0.04,0.08,,,,,,,-
104,DO10,093,MSTO,,,,,,,,,,,,,0.17,0.15,0.24,0.08,,,,,,,-
104,DO10,094,MSTO,,,,,,,,,,,,,,,0.3,0.08,,,,,,,-
104,DO10,095,MSTO,,,,,,,,,,,,,0.26,0.05,0.17,0.08,,,,,,,-
104,DO10,096,MSTO,,,,,,,,,,,,,0.32,0.07,0.09,0.08,,,,,,,-
104,DO10,097,MSTO,,,,,,,,,,,,,0.05,0.05,0.18,0.1,,,,,,,-
104,DO10,098,MSTO,,,,,,,,,,,,,,,-0.01,0.16,,,,,,,-
104,DO10,099,MSTO,,,,,,,,,,,,,,,0.2,0.08,,,,,,,-
104,DO10,100,MSTO,,,,,,,,,,,,,0.17,0.05,0.51,0.08,,,,,,,-
104,DO10,101,MSTO,,,,,,,,,,,,,0.37,0.05,0.15,0.08,,,,,,,-
104,DO10,102,MSTO,,,,,,,,,,,,,,,0.04,0.11,,,,,,,-
104,DO10,103,MSTO,,,,,,,,,,,,,,,0.38,0.08,,,,,,,-
104,DO10,104,MSTO,,,,,,,,,,,,,,,0.29,0.11,,,,,,,-
104,DO10,105,MSTO,,,,,,,,,,,,,-0.05,0.05,0.41,0.15,,,,,,,-
104,DO10,106,MSTO,,,,,,,,,,,,,-0.0,0.05,0.52,0.08,,,,,,,-
104,DO10,107,MSTO,,,,,,,,,,,,,0.1,0.05,0.33,0.2,,,,,,,-
104,DO10,108,MSTO,,,,,,,,,,,,,0.29,0.05,-0.11,0.08,,,,,,,-
104,DO10,109,MSTO,,,,,,,,,,,,,0.29,0.05,0.26,0.12,,,,,,,-
104,DO10,110,MSTO,,,,,,,,,,,,,0.32,0.05,-0.01,0.21,,,,,,,-
104,DO10,111,MSTO,,,,,,,,,,,,,,0.05,,,,,,,,,-
104,DO10,112,MSTO,,,,,,,,,,,,,-0.15,0.05,0.43,0.08,,,,,,,-
104,DO10,113,MSTO,,,,,,,,,,,,,0.24,0.05,0.11,0.08,,,,,,,-
104,DO10,114,MSTO,,,,,,,,,,,,,0.35,0.1,-0.0,0.08,,,,,,,-
104,Do89,-,CMD,13.5,,,,,,,,,,,,,,,,,,,,,,-
104,Gr86,1407,RGB,,,,,0.47,0.33,,,,,-0.15,0.07,,,0.21,0.13,0.28,0.06,0.12,0.08,0.09,0.1,-
104,Gr86,8416,RGB,,,,,0.05,0.33,,,,,0.1,0.07,,,0.11,0.13,0.37,0.06,0.11,0.08,0.4,0.1,-
104,Gr86,6509,RGB,,,,,-0.08,0.33,,,,,-0.03,0.07,,,0.02,0.13,0.42,0.06,0.02,0.08,0.24,0.1,-
104,Gr03,-,CMD,11.2,1.1,,,,,,,,,,,,,,,,,,,,,-
104,Gr02,-,CMD,12.0,,,,,,,,,,,,,,,,,,,,,,-
104,Ha83,-,CMD,16.5,0.5,,,,,,,,,,,,,,,,,,,,,-
104,He87,-,CMD,13.5,2.1,,,,,,,,,,,,,,,,,,,,,-
104,KMW08,9,MSTO,,,-0.76,1.0,0.34,0.11,,,,,0.33,0.08,0.47,,0.19,0.12,0.46,,,,0.39,,-
104,KMW08,1,RGB,,,,,0.47,0.09,,,,,0.35,0.03,0.66,,0.17,0.03,0.41,0.08,,,0.37,0.05,-
104,KMW08,2,RGB,,,,,0.44,0.04,,,,,0.39,0.09,0.69,,0.21,0.05,0.45,0.12,,,0.46,0.05,-
104,KMW08,3,RGB,,,,,0.4,0.05,,,,,0.29,0.03,0.57,,0.22,0.02,0.38,0.05,,,0.31,0.06,-
104,KMW08,4,RGB,,,,,0.5,0.03,,,,,0.41,0.06,0.65,,0.31,0.02,0.55,0.08,,,0.41,0.07,-
104,KMW08,5,RGB,,,,,0.48,0.06,,,,,0.35,0.06,0.48,,0.34,0.04,0.35,0.09,,,0.31,0.07,-
104,KMW08,6,RGB,,,,,0.45,0.07,,,,,0.29,0.09,0.6,,0.17,0.02,0.39,0.08,,,0.33,0.06,-
104,KMW08,7,RGB,,,,,0.47,0.07,,,,,0.36,0.03,0.55,,0.18,0.02,0.37,0.08,,,0.34,0.05,-
104,KMW08,8,RGB,,,,,0.45,0.07,,,,,0.33,0.04,0.61,,0.14,0.03,0.38,0.08,,,0.31,0.05,-
104,Ma95,-,CMD,13.0,0.3,,,,,,,,,,,,,,,,,,,,,-
104,MBW08,-,IL,12.5,0.8,-0.75,1.0,,,,,,,,,,,,,,,,,,,-
104,NDC95,L5529,RGB,,,,,0.29,0.08,,,,,0.16,0.02,0.17,,0.21,0.03,0.34,0.06,-0.06,0.06,0.27,0.05,-
104,Pi83,1005,RGB,,,,,,,,,,,0.42,0.11,,,0.54,0.2,,,0.16,0.05,0.5,0.08,-
104,Pi83,2027,RGB,,,,,,,,,,,0.46,0.14,0.35,0.3,0.64,0.07,,,0.25,0.16,0.57,0.06,-
104,SW98,-,CMD,9.2,1.0,,,,,,,,,,,,,,,,,,,,,-
104,Sa07,-,CMD,11.5,0.5,,,,,,,,,,,,,,,,,,,,,-
104,Wo09,L2525,AGB,,,,,0.34,0.04,,,,,0.0,0.23,0.4,,0.05,0.05,0.36,0.2,,,0.14,0.18,-
104,WC12,P502,AGB,,,,,,,,,,,0.3,,,,0.0,,0.2,,,,,,-
104,WC12,L2306,AGB,,,,,,,,,,,0.11,,,,-0.15,,0.28,,,,,,-
104,WC12,L3622,AGB,,,,,,,,,,,0.28,,,,-0.07,,0.18,,,,,,-
104,WC12,L4628,AGB,,,,,,,,,,,0.22,,,,-0.12,,0.29,,,,,,-
104,WC12,L2525,AGB,,,,,,,,,,,0.18,,,,-0.04,,0.29,,,,,,-
104,WC12,W66,AGB,,,,,,,,,,,0.24,,,,0.12,,0.18,,,,,,-
104,WC12,L5703,AGB,,,,,,,,,,,0.18,,,,0.0,,0.24,,,,,,-
104,WC12,L1513,AGB,,,,,,,,,,,0.13,,,,0.04,,0.27,,,,,,-
104,WC12,W139,AGB,,,,,,,,,,,0.11,,,,-0.02,,0.3,,,,,,-
104,WC12,P262,AGB,,,,,,,,,,,0.22,,,,0.31,,0.25,,,,,,-
104,WC12,W164,AGB,,,,,,,,,,,0.14,,,,0.08,,0.18,,,,,,-
104,WC12,P661,AGB,,,,,,,,,,,0.16,,,,0.08,,0.26,,,,,,-
104,WC12,L1747,AGB,,,,,,,,,,,0.13,,,,0.23,,0.27,,,,,,-
104,Wy06,W66,RGB,,,-0.6,1.0,,,,,,,,,,,0.77,,,,,,,,-
104,Wy06,W68,RGB,,,,,,,,,,,,,,,1.04,,,,,,,,-
104,Wy06,W139,AGB,,,,,,,,,,,,,,,0.31,,,,,,,,-
104,Wy06,W164,AGB,,,,,,,,,,,,,,,0.51,,,,,,,,-
104,Wy06,347,AGB,,,,,,,,,,,,,,,0.6,,,,,,,,-
104,Wy06,364,AGB,,,,,,,,,,,,,,,0.55,,,,,,,,-
104,Wy06,384,AGB,,,,,,,,,,,,,,,0.74,,,,,,,,-
104,Zo01,-,CMD,13.0,2.5,,,,,,,,,,,,,,,,,,,,,-
1851,Al90a,-,CMD,16.0,2.0,,,,,,,,,,,,,,,,,,,,,-
1851,AZ88,-,IL,,,-1.16,1.0,,,,,,,,,,,,,,,,,,,-
1851,Ca09c,-,Avg,,,-1.18,0.33,,,,,,,,,,,,,,,,,,,-
1851,Ca11,13618,RGB,,,-1.16,1.0,0.31,,,,,,0.33,0.22,-0.43,0.07,0.44,0.14,0.42,0.09,0.09,0.28,0.06,0.18,-
1851,Ca11,14827,RGB,,,,,0.32,0.09,,,,,0.28,0.14,,,0.33,0.25,0.35,0.21,0.29,0.12,0.1,0.27,-
1851,Ca11,16120,RGB,,,,,0.35,0.08,,,,,0.34,0.17,0.24,0.17,0.11,0.06,0.35,0.13,0.07,0.23,0.13,0.17,-
1851,Ca11,16984,RGB,,,,,0.36,0.26,,,,,0.32,0.14,0.05,0.03,-0.03,0.01,0.41,0.14,-0.04,0.21,0.1,0.13,-
1851,Ca11,20189,RGB,,,,,0.39,0.1,,,,,0.29,0.17,-0.05,,0.13,0.06,0.4,0.06,0.18,0.2,0.03,0.04,-
1851,Ca11,20399,RGB,,,,,0.38,,,,,,0.33,0.13,-0.05,,0.09,0.06,0.38,0.19,-0.05,0.15,0.13,0.15,-
1851,Ca11,20426,RGB,,,,,0.42,0.01,,,,,0.28,0.21,0.14,0.1,0.06,0.1,0.39,0.11,0.03,0.17,0.09,0.07,-
1851,Ca11,20653,RGB,,,,,0.39,0.14,,,,,0.36,0.09,0.13,0.07,0.29,0.12,0.37,0.18,0.15,0.32,0.05,0.09,-
1851,Ca11,20827,RGB,,,,,0.46,,,,,,0.37,0.15,0.36,,-0.27,0.02,0.36,0.12,,,0.07,0.08,-
1851,Ca11,20922,RGB,,,,,0.43,0.21,,,,,0.29,0.14,0.0,,-0.04,0.03,0.4,0.08,0.13,0.22,0.18,0.23,-
1851,Ca11,21453,RGB,,,,,0.37,0.11,,,,,0.33,0.21,-0.16,,0.22,0.05,0.38,0.04,-0.12,0.23,0.11,0.22,-
1851,Ca11,21830,RGB,,,,,0.36,0.03,,,,,0.33,0.14,-0.03,,0.47,0.1,0.39,0.16,0.16,0.17,0.16,0.34,-
1851,Ca11,22360,RGB,,,,,0.45,0.06,,,,,0.33,0.18,0.19,,-0.31,0.07,0.32,0.12,0.0,0.11,0.15,0.14,-
1851,Ca11,22588,RGB,,,,,0.41,0.23,,,,,0.32,0.17,0.08,0.04,-0.14,0.04,0.38,0.11,0.14,0.16,0.12,0.13,-
1851,Ca11,22813,RGB,,,,,0.45,0.1,,,,,0.35,0.16,0.13,,-0.15,0.07,0.36,0.14,-0.14,0.13,0.2,0.13,-
1851,Ca11,23647,RGB,,,,,0.33,0.03,,,,,0.33,0.18,-0.36,,0.38,0.04,0.43,0.07,0.14,0.33,0.06,0.13,-
1851,Ca11,23765,RGB,,,,,0.37,0.02,,,,,0.35,0.1,-0.34,,0.41,0.08,0.4,0.06,0.16,0.27,0.16,0.14,-
1851,Ca11,24485,RGB,,,,,0.38,,,,,,0.34,0.15,0.19,,0.34,,0.38,,,,0.17,0.06,-
1851,Ca11,24599,RGB,,,,,0.37,0.01,,,,,0.32,0.11,0.05,,0.5,0.1,0.38,0.12,0.06,0.13,0.25,0.08,-
1851,Ca11,25037,RGB,,,,,0.38,0.18,,,,,0.31,0.17,0.13,,-0.04,0.09,0.39,0.13,-0.09,0.13,0.17,0.05,-
1851,Ca11,25492,RGB,,,,,0.4,,,,,,0.45,,,,0.48,0.12,0.39,0.06,-0.07,0.15,0.18,0.29,-
1851,Ca11,25497,RGB,,,,,0.38,0.08,,,,,0.31,0.13,,,0.0,0.14,0.41,0.13,0.05,0.25,0.28,0.1,-
1851,Ca11,25678,RGB,,,,,0.38,0.36,,,,,0.36,0.14,,,0.27,0.01,0.37,0.2,,,0.2,0.1,-
1851,Ca11,25799,RGB,,,,,0.36,,,,,,0.33,0.1,0.11,,-0.08,0.01,0.39,0.01,0.05,,0.24,0.11,-
1851,Ca11,25859,RGB,,,,,0.32,0.2,,,,,0.27,0.13,0.23,0.06,-0.06,0.1,0.4,0.11,0.01,0.47,0.1,0.08,-
1851,Ca11,26271,RGB,,,,,0.38,0.21,,,,,0.28,0.09,0.26,0.03,0.07,0.09,0.41,0.06,-0.09,0.06,0.27,0.06,-
1851,Ca11,26532,RGB,,,,,0.31,,,,,,0.34,0.04,-0.06,,0.65,0.15,0.42,0.12,0.12,0.01,0.19,0.19,-
1851,Ca11,26552,RGB,,,,,0.34,0.25,,,,,0.35,0.15,-0.04,,0.4,0.12,0.38,0.14,0.01,0.13,0.16,0.07,-
1851,Ca11,26801,RGB,,,,,0.37,0.15,,,,,0.3,0.11,0.1,0.04,0.35,0.06,0.41,0.06,0.04,0.2,0.16,0.12,-
1851,Ca11,26836,RGB,,,,,0.36,,,,,,0.28,,,,0.52,0.04,0.42,0.08,0.16,0.26,0.22,0.03,-
1851,Ca11,26880,RGB,,,,,0.42,,,,,,0.33,0.15,0.34,,-0.15,0.08,0.34,0.1,0.1,0.19,0.17,0.14,-
1851,Ca11,26928,RGB,,,,,0.34,,,,,,0.24,,,,0.18,0.02,0.42,0.19,0.07,0.37,0.12,,-
1851,Ca11,27491,RGB,,,,,0.36,0.03,,,,,0.36,0.07,-0.03,,0.2,0.12,0.38,0.08,0.2,0.22,0.17,0.29,-
1851,Ca11,27715,RGB,,,,,0.31,,,,,,0.35,,,,0.63,,0.43,0.08,0.17,0.19,0.19,0.11,-
1851,Ca11,27864,RGB,,,,,0.41,0.02,,,,,0.33,0.13,0.0,,0.27,0.14,0.4,0.06,0.13,0.24,0.22,0.15,-
1851,Ca11,28116,RGB,,,,,0.38,,,,,,0.31,,,,0.01,0.07,0.34,0.14,0.17,0.34,,,-
1851,Ca11,28324,RGB,,,,,0.39,0.07,,,,,0.38,0.19,0.08,,-0.15,0.04,0.34,0.14,-0.17,,0.08,0.08,-
1851,Ca11,28520,RGB,,,,,0.33,0.19,,,,,0.28,0.1,-0.06,0.06,0.43,0.06,0.37,0.12,-0.11,0.08,0.19,0.08,-
1851,Ca11,28913,RGB,,,,,0.36,0.38,,,,,0.34,0.12,0.02,,0.15,0.12,0.4,0.13,0.05,0.18,0.1,0.07,-
1851,Ca11,29037,RGB,,,,,0.31,0.04,,,,,0.4,0.21,-0.26,0.01,0.62,0.2,0.45,0.04,0.06,0.21,0.13,0.14,-
1851,Ca11,29203,RGB,,,,,0.36,0.1,,,,,0.36,0.09,-0.44,,0.49,0.03,0.44,0.06,0.21,0.22,0.19,0.22,-
1851,Ca11,29223,RGB,,,,,0.42,0.14,,,,,0.34,0.21,-0.18,,0.37,0.08,0.4,0.16,0.05,0.07,0.23,0.04,-
1851,Ca11,29470,RGB,,,,,0.37,,,,,,0.29,0.21,,,0.36,,0.43,,,,0.2,0.15,-
1851,Ca11,29719,RGB,,,,,0.33,0.1,,,,,0.28,0.11,0.04,0.02,0.29,0.03,0.4,0.07,-0.03,0.29,0.14,0.14,-
1851,Ca11,30286,RGB,,,,,0.43,,,,,,0.33,0.09,0.03,,0.15,,0.39,,-0.04,,0.16,0.13,-
1851,Ca11,30315,RGB,,,,,0.35,0.04,,,,,0.28,0.14,0.29,0.03,-0.09,0.07,0.34,0.12,-0.04,0.25,0.02,0.13,-
1851,Ca11,30732,RGB,,,,,0.41,,,,,,0.33,0.11,0.33,,-0.17,0.1,0.32,0.13,0.14,,0.15,0.21,-
1851,Ca11,30965,RGB,,,,,0.39,0.03,,,,,0.32,0.06,-0.3,,0.51,0.13,0.4,0.15,0.02,0.21,0.21,0.13,-
1851,Ca11,31284,RGB,,,,,0.39,0.05,,,,,0.28,0.21,0.06,,-0.03,0.06,0.4,0.04,0.02,0.22,0.12,0.22,-
1851,Ca11,31399,RGB,,,,,0.42,,,,,,0.36,0.19,0.36,,-0.02,0.16,,,0.15,,0.24,0.1,-
1851,Ca11,31463,RGB,,,,,0.43,,,,,,0.3,0.17,,,-0.13,0.25,0.32,0.14,0.18,,0.24,0.1,-
1851,Ca11,31520,RGB,,,,,0.4,0.05,,,,,0.35,0.06,0.02,0.03,0.54,0.08,0.39,0.15,0.12,0.2,0.19,0.07,-
1851,Ca11,31624,RGB,,,,,0.37,,,,,,0.28,0.14,-0.08,,0.27,0.09,0.38,0.2,0.09,0.21,0.08,0.08,-
1851,Ca11,32112,RGB,,,,,0.35,0.1,,,,,0.35,0.11,-0.17,,0.38,0.15,0.38,0.06,0.01,0.28,0.11,0.11,-
1851,Ca11,32243,RGB,,,,,0.38,0.05,,,,,0.29,0.19,0.11,,0.09,0.16,0.39,,-0.18,,0.12,0.14,-
1851,Ca11,32256,RGB,,,,,0.4,0.26,,,,,0.36,0.19,0.07,,-0.05,0.11,0.33,0.09,-0.09,0.24,0.19,0.14,-
1851,Ca11,32607,RGB,,,,,0.42,,,,,,0.28,,,,0.32,0.04,0.35,0.1,0.05,0.15,,,-
1851,Ca11,32903,RGB,,,,,0.31,0.19,,,,,0.31,0.12,-0.36,0.03,0.73,0.06,0.43,0.11,-0.08,0.1,0.28,0.1,-
1851,Ca11,33385,RGB,,,,,0.44,,,,,,0.31,,,,0.11,0.03,0.36,0.15,0.01,0.15,0.08,0.08,-
1851,Ca11,34604,RGB,,,,,0.38,,,,,,0.33,,,,0.21,0.02,0.4,0.13,-0.02,,0.24,,-
1851,Ca11,34631,RGB,,,,,0.36,0.01,,,,,0.34,0.19,-0.14,,0.25,0.05,0.39,0.11,0.04,0.27,0.13,0.04,-
1851,Ca11,35750,RGB,,,,,0.36,0.22,,,,,0.35,0.15,-0.33,,0.42,0.07,0.4,0.06,0.15,0.27,0.15,0.15,-
1851,Ca11,35999,RGB,,,,,0.33,0.04,,,,,0.35,0.08,-0.23,0.01,0.54,0.15,0.39,0.11,0.2,0.08,0.12,0.16,-
1851,Ca11,36213,RGB,,,,,0.3,,,,,,0.4,0.15,-0.17,0.03,0.63,0.06,0.42,,-0.06,,0.14,0.09,-
1851,Ca11,36292,RGB,,,,,0.37,,,,,,0.38,0.18,0.13,,0.45,0.11,0.39,,0.19,,0.14,0.02,-
1851,Ca11,36584,RGB,,,,,0.41,,,,,,0.39,,,,-0.15,0.03,0.39,0.13,0.07,0.21,0.16,0.04,-
1851,Ca11,37070,RGB,,,,,0.36,,,,,,0.28,,,,-0.06,0.02,0.4,0.04,0.15,0.2,0.17,0.04,-
1851,Ca11,37220,RGB,,,,,0.33,0.06,,,,,0.34,0.13,-0.33,,0.59,0.07,0.42,0.14,0.13,0.24,0.13,0.09,-
1851,Ca11,37401,RGB,,,,,0.36,0.3,,,,,0.36,0.14,0.1,,0.26,0.14,0.39,0.15,0.01,0.12,0.17,0.05,-
1851,Ca11,37759,RGB,,,,,0.31,0.07,,,,,0.33,0.12,-0.36,,0.43,0.09,0.34,0.02,0.04,0.25,0.12,0.08,-
1851,Ca11,38215,RGB,,,,,0.42,0.08,,,,,0.34,0.13,0.08,,0.43,0.13,0.41,0.14,0.05,0.15,0.18,0.19,-
1851,Ca11,38484,RGB,,,,,0.4,0.03,,,,,0.37,0.06,-0.12,,0.54,0.05,0.41,0.1,0.01,0.16,0.15,0.12,-
1851,Ca11,38794,RGB,,,,,0.37,0.1,,,,,0.39,0.11,0.05,,0.22,0.06,0.37,0.1,-0.05,0.09,0.17,0.13,-
1851,Ca11,38818,RGB,,,,,0.29,,,,,,0.36,0.06,,,0.66,0.17,0.44,,0.1,,0.21,0.25,-
1851,Ca11,39364,RGB,,,,,0.35,0.02,,,,,0.37,0.16,-0.1,0.11,0.29,0.03,0.38,0.13,-0.06,0.18,0.16,0.08,-
1851,Ca11,39431,RGB,,,,,0.38,0.25,,,,,0.37,0.14,-0.09,,0.26,0.12,0.38,0.12,0.03,0.25,0.07,0.05,-
1851,Ca11,39817,RGB,,,,,0.35,0.16,,,,,0.35,0.12,-0.03,,-0.14,0.2,0.41,0.15,-0.09,0.2,0.15,0.1,-
1851,Ca11,39847,RGB,,,,,0.34,0.04,,,,,0.34,0.12,-0.32,0.04,0.49,0.1,0.42,0.05,0.13,0.2,0.17,0.15,-
1851,Ca11,40003,RGB,,,,,0.37,,,,,,0.35,,,,0.0,0.05,0.38,0.08,0.14,0.21,0.11,0.06,-
1851,Ca11,40300,RGB,,,,,0.33,,,,,,0.26,,,,0.33,0.1,0.37,0.11,0.03,0.2,0.23,0.23,-
1851,Ca11,40615,RGB,,,,,0.37,,,,,,0.33,0.18,-0.25,,0.41,0.03,0.42,,-0.28,,0.1,0.13,-
1851,Ca11,40868,RGB,,,,,0.4,0.01,,,,,0.29,0.17,0.05,0.01,0.35,0.15,0.36,0.08,0.16,0.27,0.17,0.15,-
1851,Ca11,41113,RGB,,,,,0.32,0.18,,,,,0.31,0.17,-0.54,,0.46,0.01,0.42,0.13,0.19,0.08,0.19,0.26,-
1851,Ca11,41198,RGB,,,,,0.38,0.06,,,,,0.31,0.11,0.28,0.01,0.13,0.05,0.37,0.1,0.07,0.22,0.12,0.15,-
1851,Ca11,41463,RGB,,,,,0.35,,,,,,0.31,0.14,,,,,0.41,,,,0.16,0.14,-
1851,Ca11,41689,RGB,,,,,0.31,0.11,,,,,0.32,0.15,-0.4,,0.56,0.02,0.38,0.09,-0.08,0.08,0.2,0.17,-
1851,Ca11,41855,RGB,,,,,0.35,,,,,,0.29,0.15,,,0.5,0.16,0.39,,0.12,,0.25,0.09,-
1851,Ca11,43136,RGB,,,,,0.42,,,,,,0.27,0.18,0.24,,0.29,,0.36,0.03,0.12,,0.13,0.08,-
1851,Ca11,43528,RGB,,,,,0.38,0.15,,,,,0.32,0.17,0.34,,-0.32,0.09,0.34,0.15,0.19,0.07,0.13,0.08,-
1851,Ca11,43848,RGB,,,,,0.41,,,,,,0.27,0.13,0.1,,-0.25,0.1,0.35,0.16,-0.01,0.08,0.1,0.03,-
1851,Ca11,44224,RGB,,,,,0.35,,,,,,0.38,0.13,,,0.75,0.12,0.43,0.14,,,0.29,,-
1851,Ca11,44414,RGB,,,,,0.38,,,,,,0.32,0.05,0.06,0.11,0.07,0.01,0.38,0.26,-0.13,,0.19,0.07,-
1851,Ca11,44803,RGB,,,,,0.37,,,,,,0.26,,,,0.34,0.05,0.39,0.07,0.16,0.2,0.14,0.06,-
1851,Ca11,44939,RGB,,,,,0.37,0.05,,,,,0.31,0.16,0.07,,-0.03,0.06,0.36,0.12,0.05,0.24,0.11,0.05,-
