# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Jul  9 20:54:27 CEST 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00039019 -1.60000 9.54407 1.1652096510 2.5019419193    1.165  1.939  3.7446  2.496    4 -0.077 1.006 0.288 -0.120 -0.250 -0.297 -0.308
0.00039019 -1.60000 9.54407 1.1654604673 2.5019788742    1.165  1.942  3.7452  2.496    4 -0.084 0.994 0.279 -0.127 -0.255 -0.302 -0.313
0.00039019 -1.60000 9.54407 1.1657075882 2.5020151138    1.165  1.944  3.7458  2.496    4 -0.090 0.983 0.270 -0.134 -0.261 -0.307 -0.318
0.00039019 -1.60000 9.54407 1.1659746170 2.5020544529    1.165  1.947  3.7465  2.495    4 -0.097 0.971 0.260 -0.141 -0.267 -0.312 -0.323
0.00039019 -1.60000 9.54407 1.1662425995 2.5020937920    1.166  1.950  3.7471  2.495    4 -0.104 0.959 0.251 -0.148 -0.273 -0.318 -0.328
0.00039019 -1.60000 9.54407 1.1664857864 2.5021295547    1.166  1.952  3.7476  2.495    4 -0.111 0.949 0.242 -0.154 -0.279 -0.323 -0.333
0.00039019 -1.60000 9.54407 1.1667388678 2.5021667480    1.166  1.955  3.7482  2.495    4 -0.117 0.938 0.233 -0.161 -0.285 -0.328 -0.338
0.00039019 -1.60000 9.54407 1.1668679714 2.5021858215    1.166  1.956  3.7484  2.495    4 -0.120 0.933 0.229 -0.164 -0.288 -0.331 -0.340
0.00039019 -1.60000 9.54407 1.1669204235 2.5021934509    1.166  1.957  3.7486  2.494    4 -0.121 0.931 0.227 -0.166 -0.289 -0.332 -0.341
0.00039019 -1.60000 9.54407 1.1671839952 2.5022320747    1.167  1.959  3.7491  2.494    4 -0.128 0.920 0.219 -0.173 -0.295 -0.337 -0.346
0.00039019 -1.60000 9.54407 1.1674351692 2.5022690296    1.167  1.962  3.7495  2.493    4 -0.134 0.910 0.211 -0.179 -0.300 -0.342 -0.351
0.00039019 -1.60000 9.54407 1.1677057743 2.5023086071    1.167  1.964  3.7499  2.492    4 -0.141 0.901 0.202 -0.186 -0.306 -0.348 -0.357
0.00039019 -1.60000 9.54407 1.1679556370 2.5023450851    1.167  1.967  3.7502  2.491    4 -0.147 0.892 0.195 -0.192 -0.312 -0.354 -0.362
0.00039019 -1.60000 9.54407 1.1682080030 2.5023820400    1.168  1.969  3.7504  2.490    4 -0.153 0.884 0.187 -0.199 -0.318 -0.359 -0.368
0.00039019 -1.60000 9.54407 1.1684617996 2.5024192333    1.168  1.972  3.7505  2.488    4 -0.160 0.877 0.180 -0.205 -0.325 -0.365 -0.374
0.00039019 -1.60000 9.54407 1.1687145233 2.5024561882    1.168  1.975  3.7506  2.485    4 -0.166 0.870 0.174 -0.212 -0.331 -0.372 -0.381
0.00039019 -1.60000 9.54407 1.1687365770 2.5024595261    1.168  1.975  3.7506  2.485    4 -0.167 0.870 0.173 -0.212 -0.332 -0.373 -0.381
0.00039019 -1.60000 9.54407 1.1689118147 2.5024850368    1.168  1.977  3.7505  2.483    4 -0.172 0.866 0.169 -0.217 -0.337 -0.378 -0.386
0.00039019 -1.60000 9.54407 1.1691485643 2.5025196075    1.169  1.979  3.7502  2.479    4 -0.178 0.861 0.163 -0.224 -0.344 -0.385 -0.394
0.00039019 -1.60000 9.54407 1.1693911552 2.5025551319    1.169  1.982  3.7498  2.475    4 -0.186 0.857 0.157 -0.231 -0.352 -0.393 -0.402
0.00039019 -1.60000 9.54407 1.1696372032 2.5025911331    1.169  1.985  3.7492  2.469    4 -0.194 0.853 0.152 -0.239 -0.361 -0.403 -0.412
0.00039019 -1.60000 9.54407 1.1698818207 2.5026268959    1.169  1.989  3.7484  2.463    4 -0.202 0.851 0.146 -0.247 -0.370 -0.413 -0.423
0.00039019 -1.60000 9.54407 1.1701217890 2.5026617050    1.170  1.992  3.7475  2.456    4 -0.211 0.849 0.141 -0.256 -0.380 -0.424 -0.434
0.00039019 -1.60000 9.54407 1.1703544855 2.5026957989    1.170  1.996  3.7465  2.448    4 -0.221 0.848 0.135 -0.265 -0.391 -0.437 -0.447
0.00039019 -1.60000 9.54407 1.1705899239 2.5027301311    1.170  2.000  3.7455  2.440    4 -0.231 0.845 0.129 -0.275 -0.403 -0.449 -0.460
0.00039019 -1.60000 9.54407 1.1708297729 2.5027649403    1.170  2.005  3.7443  2.431    4 -0.242 0.843 0.122 -0.286 -0.416 -0.464 -0.475
0.00039019 -1.60000 9.54407 1.1709423065 2.5027813911    1.170  2.008  3.7442  2.427    4 -0.250 0.836 0.115 -0.294 -0.424 -0.472 -0.483
0.00039019 -1.60000 9.54407 1.1711764336 2.5028154850    1.171  2.013  3.7422  2.414    4 -0.262 0.840 0.110 -0.306 -0.439 -0.489 -0.501
0.00039019 -1.60000 9.54407 1.1714106798 2.5028495789    1.171  2.023  3.7388  2.390    4 -0.288 0.842 0.098 -0.331 -0.470 -0.523 -0.537
0.00039019 -1.60000 9.54407 1.1716458797 2.5028836727    1.171  2.045  3.7331  2.346    4 -0.343 0.839 0.066 -0.384 -0.533 -0.593 -0.609
0.00039019 -1.60000 9.54407 1.1717894077 2.5029046535    1.171  2.074  3.7273  2.293    4 -0.416 0.823 0.018 -0.455 -0.613 -0.679 -0.698
0.00039019 -1.60000 9.54407 1.1718471050 2.5029129982    1.171  2.111  3.7218  2.234    4 -0.508 0.786 -0.050 -0.545 -0.713 -0.785 -0.806
0.00039019 -1.60000 9.54407 1.1718631983 2.5029153824    1.171  2.147  3.7177  2.182    4 -0.598 0.740 -0.122 -0.632 -0.807 -0.883 -0.907
0.00039019 -1.60000 9.54407 1.1718642712 2.5029156208    1.171  2.152  3.7173  2.176    7 -0.609 0.733 -0.131 -0.643 -0.819 -0.896 -0.919
0.00039019 -1.60000 9.54407 1.1718661785 2.5029158592    1.171  2.164  3.7163  2.160    7 -0.639 0.715 -0.156 -0.673 -0.850 -0.928 -0.952
0.00039019 -1.60000 9.54407 1.1718716621 2.5029165745    1.171  2.207  3.7129  2.103    7 -0.748 0.644 -0.249 -0.779 -0.962 -1.044 -1.070
0.00039019 -1.60000 9.54407 1.1718760729 2.5029172897    1.171  2.243  3.7103  2.057    7 -0.839 0.582 -0.327 -0.868 -1.056 -1.141 -1.168
0.00039019 -1.60000 9.54407 1.1718804836 2.5029177666    1.171  2.276  3.7081  2.015    7 -0.921 0.527 -0.398 -0.949 -1.140 -1.228 -1.256
0.00039019 -1.60000 9.54407 1.1718870401 2.5029187202    1.171  2.293  3.7071  1.994    7 -0.963 0.499 -0.434 -0.989 -1.182 -1.271 -1.300
0.00039019 -1.60000 9.54407 1.1718993187 2.5029206276    1.171  2.279  3.7082  2.013    7 -0.927 0.520 -0.404 -0.955 -1.146 -1.233 -1.262
0.00039019 -1.60000 9.54407 1.1719244719 2.5029242039    1.171  2.262  3.7093  2.033    7 -0.886 0.548 -0.369 -0.914 -1.104 -1.190 -1.218
0.00039019 -1.60000 9.54407 1.1720337868 2.5029401779    1.171  2.274  3.7081  2.017    7 -0.915 0.533 -0.392 -0.942 -1.134 -1.221 -1.250
0.00039019 -1.60000 9.54407 1.1721013784 2.5029499531    1.172  2.308  3.7058  1.974    7 -0.999 0.480 -0.464 -1.024 -1.220 -1.310 -1.340
0.00039019 -1.60000 9.54407 1.1721750498 2.5029606819    1.172  2.349  3.7030  1.922    7 -1.102 0.415 -0.552 -1.125 -1.325 -1.419 -1.451
0.00039019 -1.60000 9.54407 1.1722446680 2.5029706955    1.172  2.396  3.7000  1.863    7 -1.219 0.341 -0.652 -1.239 -1.445 -1.543 -1.576
0.00039019 -1.60000 9.54407 1.1723074913 2.5029799938    1.172  2.442  3.6971  1.805    7 -1.335 0.269 -0.750 -1.351 -1.563 -1.664 -1.699
0.00039019 -1.60000 9.54407 1.1723631620 2.5029878616    1.172  2.486  3.6944  1.750    7 -1.445 0.202 -0.843 -1.457 -1.674 -1.779 -1.815
0.00039019 -1.60000 9.54407 1.1724126339 2.5029952526    1.172  2.528  3.6916  1.697    7 -1.550 0.138 -0.932 -1.560 -1.781 -1.890 -1.928
0.00039019 -1.60000 9.54407 1.1724563837 2.5030014515    1.172  2.570  3.6890  1.645    7 -1.655 0.076 -1.019 -1.660 -1.887 -1.999 -2.038
0.00039019 -1.60000 9.54407 1.1724951267 2.5030071735    1.172  2.611  3.6863  1.593    7 -1.758 0.018 -1.104 -1.758 -1.990 -2.106 -2.147
0.00039019 -1.60000 9.54407 1.1725295782 2.5030121803    1.172  2.652  3.6837  1.542    7 -1.860 0.008 -1.184 -1.864 -2.099 -2.218 -2.260
0.00039019 -1.60000 9.54407 1.1725612879 2.5030167103    1.172  2.693  3.6810  1.491    7 -1.961 -0.061 -1.267 -1.957 -2.199 -2.321 -2.365
0.00039019 -1.60000 9.54407 1.1725906134 2.5030210018    1.172  2.733  3.6784  1.439    7 -2.063 -0.089 -1.344 -2.056 -2.303 -2.429 -2.475
0.00039019 -1.60000 9.54407 1.1726181507 2.5030250549    1.172  2.774  3.6756  1.387    7 -2.165 -0.110 -1.419 -2.155 -2.408 -2.537 -2.585
0.00039019 -1.60000 9.54407 1.1726438999 2.5030286312    1.172  2.815  3.6728  1.335    7 -2.267 -0.124 -1.492 -2.254 -2.513 -2.646 -2.695
0.00039019 -1.60000 9.54407 1.1726670265 2.5030322075    1.172  2.855  3.6700  1.284    7 -2.367 -0.132 -1.562 -2.350 -2.616 -2.753 -2.804
0.00039019 -1.60000 9.54407 1.1726888418 2.5030353069    1.172  2.894  3.6673  1.234    7 -2.466 -0.133 -1.627 -2.444 -2.716 -2.857 -2.910
0.00039019 -1.60000 9.54407 1.1727106571 2.5030384064    1.172  2.934  3.6645  1.183    7 -2.564 -0.127 -1.690 -2.537 -2.816 -2.961 -3.016
0.00039019 -1.60000 9.54407 1.1727322340 2.5030415058    1.172  2.973  3.6617  1.133    7 -2.663 -0.113 -1.749 -2.629 -2.916 -3.065 -3.123
0.00039019 -1.60000 9.54407 1.1727538109 2.5030446053    1.172  3.013  3.6588  1.081    7 -2.762 -0.090 -1.805 -2.721 -3.016 -3.170 -3.229
0.00039019 -1.60000 9.54407 1.1727751493 2.5030477047    1.172  3.054  3.6557  1.028    7 -2.865 -0.088 -1.867 -2.813 -3.117 -3.275 -3.338
0.00039019 -1.60000 9.54407 1.1727941036 2.5030505657    1.172  3.098  3.6525  0.971    7 -2.975 -0.093 -1.932 -2.909 -3.223 -3.387 -3.452
0.00039019 -1.60000 9.54407 1.1728082895 2.5030524731    1.172  3.140  3.6493  0.916    7 -3.080 -0.090 -1.990 -3.000 -3.324 -3.495 -3.562
0.00039019 -1.60000 9.54407 1.1728194952 2.5030541420    1.172  3.178  3.6463  0.867    7 -3.175 -0.084 -2.040 -3.080 -3.413 -3.590 -3.660
0.00039019 -1.60000 9.54407 1.1728296280 2.5030555725    1.172  3.217  3.6433  0.816    7 -3.271 -0.077 -2.089 -3.161 -3.505 -3.687 -3.759
0.00039019 -1.60000 9.54407 1.1728395224 2.5030570030    1.172  3.259  3.6399  0.759    7 -3.378 -0.067 -2.143 -3.251 -3.606 -3.795 -3.870
0.00039019 -1.60000 9.54407 1.1728465557 2.5030581951    1.172  3.307  3.6362  0.697    7 -3.497 -0.055 -2.199 -3.347 -3.716 -3.912 -3.991
0.00039019 -1.60000 9.54407 1.1728475094 2.5030581951    1.172  3.318  3.6353  0.682    7 -3.525 -0.053 -2.213 -3.370 -3.742 -3.940 -4.019
0.00039019 -1.60000 9.54407 1.1728477478 2.5030581951    1.172  3.312  3.6358  0.690    7 -3.510 -0.055 -2.206 -3.358 -3.728 -3.925 -4.004
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00039019 -1.60000 9.60206 0.0900000036 1.0816895962    0.090 -3.196  3.4768  5.447    1 12.760 17.901 16.174 14.239 12.614 12.089 11.986
0.00039019 -1.60000 9.60206 0.0911452770 1.0925709009    0.091 -3.158  3.4822  5.437    1 12.665 17.793 15.972 14.052 12.512 12.008 11.903
0.00039019 -1.60000 9.60206 0.0990440175 1.1630707979    0.099 -2.909  3.5183  5.368    1 12.042 16.895 14.666 12.903 11.852 11.460 11.352
0.00039019 -1.60000 9.60206 0.1000000015 1.1711064577    0.100 -2.880  3.5225  5.360    1 11.970 16.769 14.523 12.782 11.776 11.395 11.287
0.00039019 -1.60000 9.60206 0.1113151461 1.2592256069    0.111 -2.710  3.5408  5.310    1 11.546 16.057 13.798 12.160 11.338 10.998 10.894
0.00039019 -1.60000 9.60206 0.1200000048 1.3193155527    0.120 -2.592  3.5537  5.275    1 11.249 15.522 13.307 11.745 11.032 10.718 10.617
0.00039019 -1.60000 9.60206 0.1261666119 1.3586508036    0.126 -2.533  3.5586  5.258    1 11.104 15.279 13.089 11.557 10.884 10.579 10.479
0.00039019 -1.60000 9.60206 0.1400000006 1.4384527206    0.140 -2.413  3.5687  5.223    1 10.801 14.764 12.643 11.178 10.576 10.290 10.193
0.00039019 -1.60000 9.60206 0.1599999964 1.5372931957    0.160 -2.276  3.5788  5.185    1 10.460 14.219 12.171 10.774 10.229 9.959 9.867
0.00039019 -1.60000 9.60206 0.2000000179 1.6938792467    0.200 -2.066  3.5920  5.125    1 9.936 13.416 11.481 10.185 9.698 9.449 9.363
0.00039019 -1.60000 9.60206 0.2500000298 1.8403259516    0.250 -1.864  3.6033  5.065    1 9.431 12.690 10.846 9.634 9.186 8.955 8.874
0.00039019 -1.60000 9.60206 0.3000000417 1.9529141188    0.300 -1.704  3.6119  5.018    1 9.029 12.128 10.349 9.200 8.780 8.561 8.485
0.00039019 -1.60000 9.60206 0.3112557530 1.9749208689    0.311 -1.672  3.6137  5.010    1 8.951 12.019 10.253 9.116 8.700 8.484 8.409
0.00039019 -1.60000 9.60206 0.3500000238 2.0434176922    0.350 -1.572  3.6192  4.983    1 8.700 11.672 9.944 8.846 8.447 8.239 8.167
0.00039019 -1.60000 9.60206 0.4000000358 2.1185026169    0.400 -1.437  3.6292  4.946    1 8.362 11.168 9.506 8.476 8.105 7.912 7.845
0.00039019 -1.60000 9.60206 0.4500000179 2.1822810173    0.450 -1.277  3.6453  4.901    1 7.963 10.516 8.957 8.030 7.700 7.532 7.472
0.00039019 -1.60000 9.60206 0.4914694428 2.2285616398    0.491 -1.130  3.6634  4.865    1 7.595 9.866 8.435 7.616 7.330 7.187 7.137
0.00039019 -1.60000 9.60206 0.5000000000 2.2374541759    0.500 -1.101  3.6670  4.858    1 7.524 9.736 8.334 7.536 7.258 7.121 7.073
0.00039019 -1.60000 9.60206 0.5500000715 2.2836585045    0.550 -0.920  3.6889  4.806    1 7.071 8.935 7.723 7.041 6.809 6.700 6.664
0.00039019 -1.60000 9.60206 0.6000000238 2.3211214542    0.600 -0.744  3.7119  4.759    1 6.629 8.171 7.156 6.574 6.381 6.300 6.277
0.00039019 -1.60000 9.60206 0.6046365499 2.3242361546    0.604 -0.727  3.7143  4.756    1 6.588 8.100 7.104 6.531 6.342 6.264 6.242
0.00039019 -1.60000 9.60206 0.6427665353 2.3479044437    0.643 -0.595  3.7333  4.726    1 6.257 7.548 6.691 6.192 6.034 5.977 5.964
0.00039019 -1.60000 9.60206 0.6499999762 2.3520355225    0.650 -0.570  3.7368  4.720    1 6.195 7.449 6.616 6.131 5.978 5.925 5.914
0.00039019 -1.60000 9.60206 0.6611447930 2.3581972122    0.661 -0.532  3.7423  4.711    1 6.100 7.300 6.502 6.036 5.892 5.845 5.836
0.00039019 -1.60000 9.60206 0.6893655062 2.3727807999    0.689 -0.437  3.7557  4.689    1 5.863 6.942 6.222 5.806 5.683 5.650 5.647
0.00039019 -1.60000 9.60206 0.6999999881 2.3779268265    0.700 -0.402  3.7606  4.680    1 5.775 6.812 6.120 5.722 5.607 5.579 5.578
0.00039019 -1.60000 9.60206 0.7106792927 2.3829166889    0.711 -0.367  3.7654  4.671    1 5.688 6.689 6.020 5.640 5.532 5.509 5.510
0.00039019 -1.60000 9.60206 0.7359771132 2.3940751553    0.736 -0.285  3.7764  4.648    1 5.483 6.408 5.789 5.448 5.357 5.344 5.349
0.00039019 -1.60000 9.60206 0.7500000000 2.3998889923    0.750 -0.240  3.7823  4.635    1 5.371 6.260 5.663 5.343 5.261 5.254 5.261
0.00039019 -1.60000 9.60206 0.7695958018 2.4076066017    0.770 -0.178  3.7893  4.612    1 5.216 6.066 5.493 5.197 5.126 5.126 5.135
0.00039019 -1.60000 9.60206 0.7935180664 2.4164364338    0.793 -0.103  3.7975  4.583    1 5.028 5.837 5.287 5.019 4.961 4.969 4.981
0.00039019 -1.60000 9.60206 0.8000000119 2.4187245369    0.800 -0.083  3.7997  4.575    1 4.977 5.776 5.231 4.971 4.916 4.927 4.940
0.00039019 -1.60000 9.60206 0.8109109998 2.4224812984    0.811 -0.049  3.8035  4.562    1 4.891 5.675 5.138 4.891 4.842 4.856 4.870
0.00039019 -1.60000 9.60206 0.8321744204 2.4294784069    0.832  0.018  3.8109  4.535    1 4.725 5.479 4.956 4.733 4.696 4.717 4.733
0.00039019 -1.60000 9.60206 0.8500000238 2.4350347519    0.850  0.074  3.8169  4.513    1 4.585 5.320 4.803 4.600 4.571 4.598 4.616
0.00039019 -1.60000 9.60206 0.8526531458 2.4358389378    0.852  0.082  3.8178  4.510    1 4.565 5.296 4.781 4.580 4.553 4.581 4.599
0.00039019 -1.60000 9.60206 0.8730747700 2.4418413639    0.873  0.145  3.8247  4.484    1 4.407 5.116 4.607 4.428 4.412 4.446 4.467
0.00039019 -1.60000 9.60206 0.8912951946 2.4469308853    0.891  0.202  3.8309  4.461    1 4.264 4.955 4.450 4.290 4.284 4.324 4.346
0.00039019 -1.60000 9.60206 0.8999999762 2.4492788315    0.899  0.230  3.8338  4.450    1 4.196 4.878 4.375 4.224 4.222 4.265 4.288
0.00039019 -1.60000 9.60206 0.9135348201 2.4528274536    0.913  0.273  3.8388  4.433    1 4.088 4.758 4.256 4.120 4.126 4.174 4.199
0.00039019 -1.60000 9.60206 0.9276621342 2.4564046860    0.927  0.318  3.8440  4.415    1 3.974 4.630 4.129 4.010 4.025 4.077 4.103
0.00039019 -1.60000 9.60206 0.9401445389 2.4594628811    0.940  0.360  3.8488  4.398    1 3.870 4.515 4.013 3.910 3.933 3.990 4.016
0.00039019 -1.60000 9.60206 0.9499999881 2.4618122578    0.950  0.393  3.8526  4.385    1 3.787 4.422 3.921 3.829 3.859 3.919 3.946
0.00039019 -1.60000 9.60206 0.9606386423 2.4642863274    0.960  0.429  3.8575  4.373    1 3.697 4.321 3.819 3.742 3.780 3.845 3.873
0.00039019 -1.60000 9.60206 0.9740802050 2.4673233032    0.974  0.476  3.8639  4.358    1 3.579 4.190 3.686 3.630 3.679 3.749 3.778
0.00039019 -1.60000 9.60206 0.9859762192 2.4699318409    0.986  0.519  3.8698  4.344    1 3.471 4.070 3.564 3.528 3.587 3.661 3.692
0.00039019 -1.60000 9.60206 0.9976318479 2.4724185467    0.998  0.563  3.8757  4.329    1 3.363 3.951 3.443 3.425 3.496 3.574 3.605
0.00039019 -1.60000 9.60206 1.0000000000 2.4729156494    1.000  0.572  3.8770  4.326    1 3.341 3.927 3.417 3.404 3.477 3.556 3.587
0.00039019 -1.60000 9.60206 1.0072810650 2.4744269848    1.007  0.599  3.8810  4.318    1 3.272 3.850 3.339 3.339 3.420 3.502 3.533
0.00039019 -1.60000 9.60206 1.0180349350 2.4766139984    1.018  0.641  3.8868  4.304    1 3.168 3.735 3.222 3.241 3.332 3.418 3.450
0.00039019 -1.60000 9.60206 1.0291190147 2.4788131714    1.029  0.685  3.8924  4.286    1 3.057 3.614 3.098 3.136 3.238 3.327 3.359
0.00039019 -1.60000 9.60206 1.0393762589 2.4808003902    1.039  0.730  3.8973  4.266    1 2.946 3.495 2.977 3.032 3.143 3.234 3.267
0.00039019 -1.60000 9.60206 1.0484468937 2.4825205803    1.048  0.772  3.9013  4.244    1 2.841 3.382 2.863 2.932 3.051 3.144 3.177
0.00039019 -1.60000 9.60206 1.0499999523 2.4828116894    1.050  0.779  3.9019  4.239    1 2.822 3.362 2.843 2.914 3.034 3.128 3.161
0.00039019 -1.60000 9.60206 1.0529969931 2.4833705425    1.053  0.794  3.9029  4.230    1 2.786 3.323 2.804 2.880 3.001 3.095 3.128
0.00039019 -1.60000 9.60206 1.0545388460 2.4836566448    1.054  0.802  3.9032  4.223    1 2.765 3.301 2.782 2.859 2.981 3.075 3.108
0.00039019 -1.60000 9.60206 1.0626139641 2.4851396084    1.062  0.848  3.9041  4.184    1 2.650 3.181 2.662 2.744 2.870 2.963 2.996
0.00039019 -1.60000 9.60206 1.0634115934 2.4852848053    1.063  0.853  3.9041  4.180    1 2.638 3.169 2.650 2.732 2.858 2.951 2.984
0.00039019 -1.60000 9.60206 1.0657960176 2.4857168198    1.065  0.867  3.9037  4.166    1 2.604 3.134 2.615 2.697 2.822 2.915 2.947
0.00039019 -1.60000 9.60206 1.0707625151 2.4866099358    1.070  0.895  3.9029  4.136    2 2.533 3.061 2.543 2.624 2.749 2.840 2.873
0.00039019 -1.60000 9.60206 1.0759973526 2.4875411987    1.075  0.927  3.9002  4.095    2 2.452 2.979 2.460 2.535 2.657 2.746 2.778
0.00039019 -1.60000 9.60206 1.0815334320 2.4885146618    1.081  0.965  3.8943  4.036    2 2.357 2.888 2.370 2.430 2.542 2.627 2.658
0.00039019 -1.60000 9.60206 1.0860271454 2.4892961979    1.085  1.000  3.8851  3.966    2 2.270 2.811 2.295 2.328 2.426 2.504 2.534
0.00039019 -1.60000 9.60206 1.0890824795 2.4898235798    1.088  1.027  3.8739  3.895    2 2.203 2.759 2.245 2.245 2.324 2.394 2.423
0.00039019 -1.60000 9.60206 1.0908962488 2.4901349545    1.090  1.044  3.8640  3.839    2 2.159 2.732 2.219 2.189 2.251 2.314 2.342
0.00039019 -1.60000 9.60206 1.0922460556 2.4903659821    1.091  1.058  3.8539  3.785    2 2.124 2.718 2.203 2.143 2.188 2.244 2.269
0.00039019 -1.60000 9.60206 1.0932260752 2.4905333519    1.092  1.069  3.8443  3.737    2 2.097 2.714 2.197 2.107 2.136 2.184 2.208
0.00039019 -1.60000 9.60206 1.0941995382 2.4906990528    1.093  1.080  3.8327  3.679    2 2.070 2.718 2.196 2.070 2.079 2.118 2.139
0.00039019 -1.60000 9.60206 1.0949946642 2.4908342361    1.094  1.089  3.8219  3.628    2 2.047 2.729 2.199 2.040 2.031 2.061 2.079
0.00039019 -1.60000 9.60206 1.0957108736 2.4909558296    1.095  1.097  3.8117  3.579    2 2.028 2.746 2.205 2.014 1.989 2.009 2.024
0.00039019 -1.60000 9.60206 1.0964351892 2.4910786152    1.096  1.104  3.8012  3.531    2 2.011 2.772 2.217 1.990 1.948 1.959 1.970
0.00039019 -1.60000 9.60206 1.0971381664 2.4911975861    1.096  1.109  3.7909  3.484    2 1.998 2.806 2.233 1.971 1.912 1.914 1.922
0.00039019 -1.60000 9.60206 1.0978456736 2.4913172722    1.097  1.111  3.7806  3.441    2 1.992 2.851 2.257 1.960 1.885 1.876 1.880
0.00039019 -1.60000 9.60206 1.0985743999 2.4914402962    1.098  1.109  3.7710  3.405    2 1.997 2.913 2.290 1.961 1.870 1.851 1.852
0.00039019 -1.60000 9.60206 1.0993257761 2.4915668964    1.099  1.108  3.7625  3.373    2 2.001 2.972 2.321 1.961 1.857 1.830 1.827
0.00039019 -1.60000 9.60206 1.1000000238 2.4916803837    1.099  1.112  3.7561  3.344    2 1.991 3.007 2.332 1.950 1.835 1.802 1.796
0.00039019 -1.60000 9.60206 1.1005636454 2.4917750359    1.100  1.117  3.7513  3.320    2 1.978 3.029 2.335 1.936 1.813 1.775 1.768
0.00039019 -1.60000 9.60206 1.1009541750 2.4918406010    1.100  1.127  3.7489  3.300    2 1.953 3.022 2.319 1.911 1.784 1.743 1.735
0.00039019 -1.60000 9.60206 1.1016212702 2.4919524193    1.101  1.150  3.7454  3.263    3 1.894 2.991 2.272 1.852 1.720 1.675 1.665
0.00039019 -1.60000 9.60206 1.1026010513 2.4921164513    1.102  1.194  3.7416  3.205    3 1.786 2.911 2.177 1.743 1.605 1.556 1.545
0.00039019 -1.60000 9.60206 1.1034170389 2.4922525883    1.103  1.236  3.7390  3.153    3 1.681 2.827 2.082 1.639 1.497 1.445 1.432
0.00039019 -1.60000 9.60206 1.1042649746 2.4923942089    1.104  1.283  3.7368  3.097    3 1.562 2.728 1.972 1.522 1.375 1.321 1.307
0.00039019 -1.60000 9.60206 1.1049917936 2.4925150871    1.104  1.326  3.7349  3.046    3 1.454 2.635 1.870 1.414 1.265 1.208 1.194
0.00039019 -1.60000 9.60206 1.1056054831 2.4926171303    1.105  1.365  3.7334  3.002    3 1.357 2.550 1.779 1.318 1.167 1.108 1.093
0.00039019 -1.60000 9.60206 1.1062372923 2.4927220345    1.106  1.407  3.7319  2.954    3 1.252 2.458 1.679 1.213 1.059 0.999 0.983
0.00039019 -1.60000 9.60206 1.1068335772 2.4928209782    1.106  1.449  3.7303  2.906    3 1.147 2.365 1.579 1.109 0.952 0.891 0.874
0.00039019 -1.60000 9.60206 1.1074262857 2.4929192066    1.107  1.494  3.7287  2.855    3 1.036 2.269 1.474 0.998 0.840 0.776 0.758
0.00039019 -1.60000 9.60206 1.1079320908 2.4930028915    1.107  1.534  3.7273  2.809    3 0.935 2.180 1.379 0.898 0.737 0.672 0.653
0.00039019 -1.60000 9.60206 1.1084313393 2.4930853844    1.108  1.577  3.7257  2.761    3 0.828 2.088 1.278 0.793 0.629 0.562 0.543
0.00039019 -1.60000 9.60206 1.1089057922 2.4931638241    1.108  1.620  3.7241  2.711    3 0.720 1.994 1.176 0.685 0.519 0.450 0.430
0.00039019 -1.60000 9.60206 1.1093370914 2.4932348728    1.109  1.662  3.7225  2.663    3 0.614 1.903 1.077 0.580 0.412 0.341 0.320
0.00039019 -1.60000 9.60206 1.1097501516 2.4933028221    1.109  1.706  3.7209  2.613    3 0.505 1.809 0.975 0.473 0.302 0.229 0.207
0.00039019 -1.60000 9.60206 1.1101211309 2.4933640957    1.109  1.748  3.7192  2.564    3 0.401 1.720 0.877 0.370 0.196 0.121 0.098
0.00039019 -1.60000 9.60206 1.1104635000 2.4934203625    1.110  1.789  3.7175  2.516    3 0.297 1.633 0.781 0.267 0.091 0.014 -0.009
0.00039019 -1.60000 9.60206 1.1107981205 2.4934754372    1.110  1.833  3.7158  2.466    3 0.188 1.543 0.680 0.160 -0.019 -0.098 -0.123
0.00039019 -1.60000 9.60206 1.1110970974 2.4935245514    1.110  1.874  3.7140  2.417    3 0.084 1.459 0.583 0.056 -0.126 -0.207 -0.232
